date (UTC)	so2_110
29.07.2016 21:45	0,506533333
29.07.2016 22:15	0,666353333
29.07.2016 22:45	1,413053333
29.07.2016 23:15	1,439253333
29.07.2016 23:45	1,868933333
30.07.2016 0:15	1,259346667
30.07.2016 0:45	1,81566
30.07.2016 1:15	3,472373333
30.07.2016 1:45	5,018173333
30.07.2016 2:15	4,2837
30.07.2016 2:45	4,276713333
30.07.2016 3:15	3,97978
30.07.2016 3:45	2,40516
30.07.2016 4:15	1,558026667
30.07.2016 4:45	1,386853333
30.07.2016 5:15	1,110006667
30.07.2016 5:45	1,151926667
30.07.2016 6:15	0,46112
30.07.2016 6:45	0,827046667
30.07.2016 7:15	0,7729
30.07.2016 7:45	0,59998
30.07.2016 8:15	0,65238
30.07.2016 8:45	0,777266667
30.07.2016 9:15	0,71526
30.07.2016 9:45	0,391253333
30.07.2016 10:15	0,548453333
30.07.2016 10:45	0,878573333
30.07.2016 11:15	0,663733333
30.07.2016 11:45	0,469853333
30.07.2016 12:15	0,743206667
30.07.2016 12:45	0,371166667
30.07.2016 13:15	0,659366667
30.07.2016 13:45	0,5764
30.07.2016 14:15	0,12838
30.07.2016 14:45	0,475093333
30.07.2016 15:15	0,190386667
30.07.2016 15:45	0,363306667
30.07.2016 16:15	0,452386667
30.07.2016 16:45	0,171173333
30.07.2016 17:15	0,718753333
30.07.2016 17:45	0,779886667
30.07.2016 18:15	0,51614
30.07.2016 18:45	0,344966667
30.07.2016 19:15	0,616573333
30.07.2016 19:45	0,62356
30.07.2016 20:15	0,279466667
30.07.2016 20:45	0,101306667
30.07.2016 21:15	0,469853333
30.07.2016 21:45	0,40086
30.07.2016 22:15	0,676833333
30.07.2016 22:45	0,37728
30.07.2016 23:15	0,561553333
30.07.2016 23:45	0,477713333
31.07.2016 0:15	0,51614
31.07.2016 0:45	0,587753333
31.07.2016 1:15	0,672466667
31.07.2016 1:45	0,617446667
31.07.2016 2:15	0,514393333
31.07.2016 2:45	0,053273333
31.07.2016 3:15	0,579893333
31.07.2016 3:45	0,684693333
31.07.2016 4:15	0,281213333
31.07.2016 4:45	0,370293333
31.07.2016 5:15	0,737966667
31.07.2016 5:45	0,679453333
31.07.2016 6:15	0,970273333
31.07.2016 6:45	0,420073333
31.07.2016 7:15	0,868093333
31.07.2016 7:45	0,439286667
31.07.2016 8:15	0,381646667
31.07.2016 8:45	0,676833333
31.07.2016 9:15	0,283833333
31.07.2016 9:45	0,344093333
31.07.2016 10:15	0,489066667
31.07.2016 10:45	0,18864
31.07.2016 11:15	0,375533333
31.07.2016 11:45	0,386886667
31.07.2016 12:15	0,456753333
31.07.2016 12:45	0,260253333
31.07.2016 13:15	0,577273333
31.07.2016 13:45	0,792113333
31.07.2016 14:15	0,2358
31.07.2016 14:45	0,286453333
31.07.2016 15:15	0,743206667
31.07.2016 15:45	0,431426667
31.07.2016 16:15	0,549326667
31.07.2016 16:45	0,39562
31.07.2016 17:15	0,609586667
31.07.2016 17:45	0,45064
31.07.2016 18:15	0,462866667
31.07.2016 18:45	0,297806667
31.07.2016 19:15	0,503913333
31.07.2016 19:45	0,289073333
31.07.2016 20:15	0,213966667
31.07.2016 20:45	0,63142
31.07.2016 21:15	0,486446667
31.07.2016 21:45	0,365926667
31.07.2016 22:15	0,412213333
31.07.2016 22:45	0,512646667
31.07.2016 23:15	0,478586667
31.07.2016 23:45	0,44802
1.08.2016 0:15	0,59212
1.08.2016 0:45	0,42706
1.08.2016 1:15	0,3668
1.08.2016 1:45	0,203486667
1.08.2016 2:15	0,490813333
1.08.2016 2:45	0,514393333
1.08.2016 3:15	0,600853333
1.08.2016 3:45	0,4978
1.08.2016 4:15	0,29082
1.08.2016 4:45	0,378153333
1.08.2016 5:15	0,832286667
1.08.2016 5:45	0,773773333
1.08.2016 6:15	0,22008
1.08.2016 6:45	0,710893333
1.08.2016 7:15	0,730106667
1.08.2016 7:45	0,37204
1.08.2016 8:15	0,554566667
1.08.2016 8:45	0,786
1.08.2016 9:15	0,591246667
1.08.2016 9:45	0,371166667
1.08.2016 10:15	0,375533333
1.08.2016 10:45	0,399986667
1.08.2016 11:15	0,643646667
1.08.2016 11:45	0,297806667
1.08.2016 12:15	0,56592
1.08.2016 12:45	0,181653333
1.08.2016 13:15	0,558933333
1.08.2016 13:45	0,572906667
1.08.2016 14:15	1,03228
1.08.2016 14:45	0,650633333
1.08.2016 15:15	1,089046667
1.08.2016 15:45	1,19472
1.08.2016 16:15	0,8515
1.08.2016 16:45	0,917
1.08.2016 17:15	0,93272
1.08.2016 17:45	1,335326667
1.08.2016 18:15	1,109133333
1.08.2016 18:45	0,722246667
1.08.2016 19:15	0,7598
1.08.2016 19:45	0,790366667
1.08.2016 20:15	0,642773333
1.08.2016 20:45	0,54496
1.08.2016 21:15	0
1.08.2016 21:45	0,355446667
1.08.2016 22:15	0,422693333
1.08.2016 22:45	0,81482
1.08.2016 23:15	0,39038
1.08.2016 23:45	0,339726667
2.08.2016 0:15	0,422693333
2.08.2016 0:45	0,538846667
2.08.2016 1:15	0,634913333
2.08.2016 1:45	0,237546667
2.08.2016 2:15	0,551073333
2.08.2016 2:45	0,612206667
2.08.2016 3:15	0,40348
2.08.2016 3:45	0,849753333
2.08.2016 4:15	0,747573333
2.08.2016 4:45	0,4978
2.08.2016 5:15	0,967653333
2.08.2016 5:45	0,710893333
2.08.2016 6:15	0,648013333
2.08.2016 6:45	0,55544
2.08.2016 7:15	0,668973333
2.08.2016 7:45	0,393873333
2.08.2016 8:15	0,541466667
2.08.2016 8:45	0,129253333
2.08.2016 9:15	0,43492
2.08.2016 9:45	0,527493333
2.08.2016 10:15	0,352826667
2.08.2016 10:45	0,612206667
2.08.2016 11:15	0,234926667
2.08.2016 11:45	0,730106667
2.08.2016 12:15	0,58426
2.08.2016 12:45	0,530113333
2.08.2016 13:15	0,334486667
2.08.2016 13:45	0,490813333
2.08.2016 14:15	0,33012
2.08.2016 14:45	0,51614
2.08.2016 15:15	0,46112
2.08.2016 15:45	0,302173333
2.08.2016 16:15	0,47422
2.08.2016 16:45	0,448893333
2.08.2016 17:15	0,15982
2.08.2016 17:45	0,527493333
2.08.2016 18:15	0,307413333
2.08.2016 18:45	0,53972
2.08.2016 19:15	0,57116
2.08.2016 19:45	0,716133333
2.08.2016 20:15	0,19912
2.08.2016 20:45	0,685566667
2.08.2016 21:15	0,590373333
2.08.2016 21:45	0,545833333
2.08.2016 22:15	0,496926667
2.08.2016 22:45	0,420946667
2.08.2016 23:15	0,50566
2.08.2016 23:45	0,66286
3.08.2016 0:15	0,42706
3.08.2016 0:45	0,86722
3.08.2016 1:15	0,866346667
3.08.2016 1:45	0,61832
3.08.2016 2:15	0,56592
3.08.2016 2:45	0,849753333
3.08.2016 3:15	0,818313333
3.08.2016 3:45	0,578146667
3.08.2016 4:15	0,674213333
3.08.2016 4:45	0,708273333
3.08.2016 5:15	0,504786667
3.08.2016 5:45	0,734473333
3.08.2016 6:15	0,561553333
3.08.2016 6:45	0,454133333
3.08.2016 7:15	0,455006667
3.08.2016 7:45	0,53972
3.08.2016 8:15	0,745826667
3.08.2016 8:45	0,451513333
3.08.2016 9:15	0,447146667
3.08.2016 9:45	0,234926667
3.08.2016 10:15	0,330993333
3.08.2016 10:45	0,688186667
3.08.2016 11:15	0,496926667
3.08.2016 11:45	0,789493333
3.08.2016 12:15	0,575526667
3.08.2016 12:45	0
3.08.2016 13:15	0,441906667
3.08.2016 13:45	0,70478
3.08.2016 14:15	0,330993333
3.08.2016 14:45	0,17816
3.08.2016 15:15	0,67072
3.08.2016 15:45	0,316146667
3.08.2016 16:15	0,365926667
3.08.2016 16:45	0,59998
3.08.2016 17:15	0,388633333
3.08.2016 17:45	0,478586667
3.08.2016 18:15	0,323133333
3.08.2016 18:45	0,493433333
3.08.2016 19:15	0,03668
3.08.2016 19:45	0,422693333
3.08.2016 20:15	0,236673333
3.08.2016 20:45	0,362433333
3.08.2016 21:15	0,566793333
3.08.2016 21:45	0,57116
3.08.2016 22:15	0,8384
3.08.2016 22:45	0,341473333
3.08.2016 23:15	0,523126667
3.08.2016 23:45	0,614826667
4.08.2016 0:15	0,5764
4.08.2016 0:45	0,595613333
4.08.2016 1:15	0,422693333
4.08.2016 1:45	0,312653333
4.08.2016 2:15	0,43492
4.08.2016 2:45	0,372913333
4.08.2016 3:15	0,46374
4.08.2016 3:45	0,231433333
4.08.2016 4:15	0,441906667
4.08.2016 4:45	0,58164
4.08.2016 5:15	0,477713333
4.08.2016 5:45	0,344966667
4.08.2016 6:15	0,56068
4.08.2016 6:45	0,624433333
4.08.2016 7:15	0,58164
4.08.2016 7:45	0,283833333
4.08.2016 8:15	0,54758
4.08.2016 8:45	0,878573333
4.08.2016 9:15	0,583386667
4.08.2016 9:45	0,537973333
4.08.2016 10:15	0,59998
4.08.2016 10:45	1,00346
4.08.2016 11:15	0,14148
4.08.2016 11:45	0,537973333
4.08.2016 12:15	0,362433333
4.08.2016 12:45	0,326626667
4.08.2016 13:15	0,486446667
4.08.2016 13:45	0,456753333
4.08.2016 14:15	0,58426
4.08.2016 14:45	0,496053333
4.08.2016 15:15	0,753686667
4.08.2016 15:45	0,637533333
4.08.2016 16:15	0,57116
4.08.2016 16:45	0,48994
4.08.2016 17:15	0,29606
4.08.2016 17:45	0,52924
4.08.2016 18:15	0,661986667
4.08.2016 18:45	0,381646667
4.08.2016 19:15	0,675086667
4.08.2016 19:45	0,5895
4.08.2016 20:15	0,006986667
4.08.2016 20:45	0,221826667
4.08.2016 21:15	0,713513333
4.08.2016 21:45	0,464613333
4.08.2016 22:15	0,475093333
4.08.2016 22:45	0,56068
4.08.2016 23:15	0,39562
4.08.2016 23:45	0,7205
5.08.2016 0:15	0,368546667
5.08.2016 0:45	0,507406667
5.08.2016 1:15	0,47684
5.08.2016 1:45	0,512646667
5.08.2016 2:15	0,60784
5.08.2016 2:45	0,485573333
5.08.2016 3:15	0,482953333
5.08.2016 3:45	0,101306667
5.08.2016 4:15	0,289946667
5.08.2016 4:45	0,532733333
5.08.2016 5:15	0,510026667
5.08.2016 5:45	0,189513333
5.08.2016 6:15	0,488193333
5.08.2016 6:45	0,410466667
5.08.2016 7:15	0,43492
5.08.2016 7:45	1,056733333
5.08.2016 8:15	0,967653333
5.08.2016 8:45	1,046253333
5.08.2016 9:15	0,64452
5.08.2016 9:45	0,39824
5.08.2016 10:15	0,488193333
5.08.2016 10:45	0,45326
5.08.2016 11:15	0,566793333
5.08.2016 11:45	0,491686667
5.08.2016 12:15	0,532733333
5.08.2016 12:45	0,412213333
5.08.2016 13:15	0,19126
5.08.2016 13:45	0,50304
5.08.2016 14:15	0,666353333
5.08.2016 14:45	0,407846667
5.08.2016 15:15	0,496053333
5.08.2016 15:45	0,426186667
5.08.2016 16:15	0,62094
5.08.2016 16:45	0,21222
5.08.2016 17:15	0,621813333
5.08.2016 17:45	0,160693333
5.08.2016 18:15	0,439286667
5.08.2016 18:45	0,774646667
5.08.2016 19:15	0,57378
5.08.2016 19:45	0,053273333
5.08.2016 20:15	0,52138
5.08.2016 20:45	0,498673333
5.08.2016 21:15	0,406973333
5.08.2016 21:45	0,13362
5.08.2016 22:15	0,735346667
5.08.2016 22:45	0,304793333
5.08.2016 23:15	0,624433333
5.08.2016 23:45	0,617446667
6.08.2016 0:15	0,407846667
6.08.2016 0:45	0,45326
6.08.2016 1:15	0,221826667
6.08.2016 1:45	0,771153333
6.08.2016 2:15	0,3668
6.08.2016 2:45	0,540593333
6.08.2016 3:15	0,632293333
6.08.2016 3:45	0,425313333
6.08.2016 4:15	0,234926667
6.08.2016 4:45	0,528366667
6.08.2016 5:15	0,54758
6.08.2016 5:45	0,46898
6.08.2016 6:15	0,49256
6.08.2016 6:45	0,31702
6.08.2016 7:15	0,173793333
6.08.2016 7:45	0,313526667
6.08.2016 8:15	0,179033333
6.08.2016 8:45	0,470726667
6.08.2016 9:15	0,36156
6.08.2016 9:45	0,379026667
6.08.2016 10:15	0,18078
6.08.2016 10:45	0,902153333
6.08.2016 11:15	0,358066667
6.08.2016 11:45	0,656746667
6.08.2016 12:15	0,439286667
6.08.2016 12:45	0,57116
6.08.2016 13:15	0,682073333
6.08.2016 13:45	0,321386667
6.08.2016 14:15	0,44278
6.08.2016 14:45	0,258506667
6.08.2016 15:15	0,554566667
6.08.2016 15:45	0,305666667
6.08.2016 16:15	0,831413333
6.08.2016 16:45	0,693426667
6.08.2016 17:15	0,65762
6.08.2016 17:45	0,265493333
6.08.2016 18:15	0,679453333
6.08.2016 18:45	0,4061
6.08.2016 19:15	0,22794
6.08.2016 19:45	0,379026667
6.08.2016 20:15	0,490813333
6.08.2016 20:45	0,266366667
6.08.2016 21:15	0,396493333
6.08.2016 21:45	0,261126667
6.08.2016 22:15	0,386886667
6.08.2016 22:45	0,413086667
6.08.2016 23:15	0,34846
6.08.2016 23:45	0,7336
7.08.2016 0:15	0,73884
7.08.2016 0:45	0,342346667
7.08.2016 1:15	0,334486667
7.08.2016 1:45	0,5371
7.08.2016 2:15	0,703033333
7.08.2016 2:45	0,569413333
7.08.2016 3:15	0,27248
7.08.2016 3:45	0,303046667
7.08.2016 4:15	0,3537
7.08.2016 4:45	0,41658
7.08.2016 5:15	0,39824
7.08.2016 5:45	0,38252
7.08.2016 6:15	0,325753333
7.08.2016 6:45	0,613953333
7.08.2016 7:15	0,6026
7.08.2016 7:45	0,50566
7.08.2016 8:15	0,074233333
7.08.2016 8:45	0,633166667
7.08.2016 9:15	0,1441
7.08.2016 9:45	0,63928
7.08.2016 10:15	0,447146667
7.08.2016 10:45	0,43754
7.08.2016 11:15	0,438413333
7.08.2016 11:45	0,59212
7.08.2016 12:15	0,559806667
7.08.2016 12:45	0,30916
7.08.2016 13:15	0,54496
7.08.2016 13:45	0,46374
7.08.2016 14:15	0,645393333
7.08.2016 14:45	0,849753333
7.08.2016 15:15	0,58164
7.08.2016 15:45	0,228813333
7.08.2016 16:15	0,773773333
7.08.2016 16:45	0,496053333
7.08.2016 17:15	0,195626667
7.08.2016 17:45	0,700413333
7.08.2016 18:15	0,5502
7.08.2016 18:45	0,40348
7.08.2016 19:15	0,30916
7.08.2016 19:45	0,433173333
7.08.2016 20:15	0,533606667
7.08.2016 20:45	0,5895
7.08.2016 21:15	0,3013
7.08.2016 21:45	0,46636
7.08.2016 22:15	0,541466667
7.08.2016 22:45	0,342346667
7.08.2016 23:15	0,360686667
7.08.2016 23:45	0,462866667
8.08.2016 0:15	0,6157
8.08.2016 0:45	0,373786667
8.08.2016 1:15	0,688186667
8.08.2016 1:45	0,544086667
8.08.2016 2:15	0,470726667
8.08.2016 2:45	0,486446667
8.08.2016 3:15	0,347586667
8.08.2016 3:45	0,1703
8.08.2016 4:15	0,211346667
8.08.2016 4:45	0,839273333
8.08.2016 5:15	0,448893333
8.08.2016 5:45	0,187766667
8.08.2016 6:15	0,423566667
8.08.2016 6:45	0,291693333
8.08.2016 7:15	0,48732
8.08.2016 7:45	0,349333333
8.08.2016 8:15	0,599106667
8.08.2016 8:45	0,360686667
8.08.2016 9:15	0,523126667
8.08.2016 9:45	0,405226667
8.08.2016 10:15	0,53972
8.08.2016 10:45	0,664606667
8.08.2016 11:15	0,402606667
8.08.2016 11:45	0,651506667
8.08.2016 12:15	0,260253333
8.08.2016 12:45	0,443653333
8.08.2016 13:15	0
8.08.2016 13:45	0,2489
8.08.2016 14:15	0,352826667
8.08.2016 14:45	0,797353333
8.08.2016 15:15	0,439286667
8.08.2016 15:45	0,604346667
8.08.2016 16:15	0,129253333
8.08.2016 16:45	0,143226667
8.08.2016 17:15	0,384266667
8.08.2016 17:45	0,717006667
8.08.2016 18:15	0,52924
8.08.2016 18:45	0,76766
8.08.2016 19:15	0,67072
8.08.2016 19:45	0,496053333
8.08.2016 20:15	0,536226667
8.08.2016 20:45	0,742333333
8.08.2016 21:15	0,71264
8.08.2016 21:45	0,78862
8.08.2016 22:15	0,460246667
8.08.2016 22:45	0,3668
8.08.2016 23:15	0,34584
8.08.2016 23:45	0,262
9.08.2016 0:15	0,307413333
9.08.2016 0:45	0,47422
9.08.2016 1:15	0,600853333
9.08.2016 1:45	0,722246667
9.08.2016 2:15	0,716133333
9.08.2016 2:45	0,6288
9.08.2016 3:15	0,494306667
9.08.2016 3:45	0,68906
9.08.2016 4:15	0,50566
9.08.2016 4:45	0,608713333
9.08.2016 5:15	0,50042
9.08.2016 5:45	0,49256
9.08.2016 6:15	0,241913333
9.08.2016 6:45	0,509153333
9.08.2016 7:15	0,64976
9.08.2016 7:45	0,776393333
9.08.2016 8:15	0,73098
9.08.2016 8:45	0,634913333
9.08.2016 9:15	0,74146
9.08.2016 9:45	0,75456
9.08.2016 10:15	0,19388
9.08.2016 10:45	0,840146667
9.08.2016 11:15	0,654126667
9.08.2016 11:45	0,232306667
9.08.2016 12:15	0,44278
9.08.2016 12:45	0,661113333
9.08.2016 13:15	0,72574
9.08.2016 13:45	0,321386667
9.08.2016 14:15	0,701286667
9.08.2016 14:45	0,512646667
9.08.2016 15:15	0,37204
9.08.2016 15:45	0,81744
9.08.2016 16:15	0,244533333
9.08.2016 16:45	0,76766
9.08.2016 17:15	0,46112
9.08.2016 17:45	0,734473333
9.08.2016 18:15	0,4978
9.08.2016 18:45	0,7598
9.08.2016 19:15	0,362433333
9.08.2016 19:45	0,501293333
9.08.2016 20:15	0,786873333
9.08.2016 20:45	0,682073333
9.08.2016 21:15	0,9956
9.08.2016 21:45	1,09778
9.08.2016 22:15	0,59736
9.08.2016 22:45	0,680326667
9.08.2016 23:15	0,926606667
9.08.2016 23:45	0,82792
10.08.2016 0:15	0,884686667
10.08.2016 0:45	0,61832
10.08.2016 1:15	1,172013333
10.08.2016 1:45	0,74408
10.08.2016 2:15	0,810453333
10.08.2016 2:45	0,47684
10.08.2016 3:15	0,672466667
10.08.2016 3:45	0,349333333
10.08.2016 4:15	0,627053333
10.08.2016 4:45	0,60522
10.08.2016 5:15	0,406973333
10.08.2016 5:45	0,601726667
10.08.2016 6:15	0,205233333
10.08.2016 6:45	0,404353333
10.08.2016 7:15	0,84888
10.08.2016 7:45	0,48994
10.08.2016 8:15	0,82792
10.08.2016 8:45	0,342346667
10.08.2016 9:15	0,7598
10.08.2016 9:45	0,72312
10.08.2016 10:15	0,35894
10.08.2016 10:45	0,405226667
10.08.2016 11:15	0,77028
10.08.2016 11:45	0,426186667
10.08.2016 12:15	0,490813333
10.08.2016 12:45	0,465486667
10.08.2016 13:15	0,321386667
10.08.2016 13:45	0,477713333
10.08.2016 14:15	0,51614
10.08.2016 14:45	0,194753333
10.08.2016 15:15	0,57902
10.08.2016 15:45	0,72312
10.08.2016 16:15	0,713513333
10.08.2016 16:45	0,37204
10.08.2016 17:15	0,622686667
10.08.2016 17:45	0,566793333
10.08.2016 18:15	0,507406667
10.08.2016 18:45	0,480333333
10.08.2016 19:15	0,126633333
10.08.2016 19:45	0,579893333
10.08.2016 20:15	0,29606
10.08.2016 20:45	0,218333333
10.08.2016 21:15	0,262873333
10.08.2016 21:45	0,7205
10.08.2016 22:15	0,493433333
10.08.2016 22:45	0,3799
10.08.2016 23:15	0,54758
10.08.2016 23:45	0,475966667
11.08.2016 0:15	0,454133333
11.08.2016 0:45	0,47422
11.08.2016 1:15	0,53448
11.08.2016 1:45	0,257633333
11.08.2016 2:15	0,46112
11.08.2016 2:45	0,455006667
11.08.2016 3:15	0,600853333
11.08.2016 3:45	0,137986667
11.08.2016 4:15	0,2882
11.08.2016 4:45	0,490813333
11.08.2016 5:15	0,483826667
11.08.2016 5:45	0,333613333
11.08.2016 6:15	0,530113333
11.08.2016 6:45	0,118773333
11.08.2016 7:15	0,151086667
11.08.2016 7:45	0,679453333
11.08.2016 8:15	0,2489
11.08.2016 8:45	0,566793333
11.08.2016 9:15	0,19912
11.08.2016 9:45	0,587753333
11.08.2016 10:15	0,4323
11.08.2016 10:45	0,58426
11.08.2016 11:15	0,468106667
11.08.2016 11:45	0,405226667
11.08.2016 12:15	0,44016
11.08.2016 12:45	0,711766667
11.08.2016 13:15	0,622686667
11.08.2016 13:45	0,131
11.08.2016 14:15	0,373786667
11.08.2016 14:45	0,590373333
11.08.2016 15:15	0,551946667
11.08.2016 15:45	0,606093333
11.08.2016 16:15	0,53972
11.08.2016 16:45	0,32226
11.08.2016 17:15	0,362433333
11.08.2016 17:45	0,344966667
11.08.2016 18:15	0,17292
11.08.2016 18:45	0,15196
11.08.2016 19:15	0,444526667
11.08.2016 19:45	0,985993333
11.08.2016 20:15	0,489066667
11.08.2016 20:45	0,37466
11.08.2016 21:15	0,312653333
11.08.2016 21:45	0,506533333
11.08.2016 22:15	0,663733333
11.08.2016 22:45	0,296933333
11.08.2016 23:15	0,672466667
11.08.2016 23:45	0,557186667
12.08.2016 0:15	0,857613333
12.08.2016 0:45	0,54496
12.08.2016 1:15	0,207853333
12.08.2016 1:45	0,719626667
12.08.2016 2:15	0,501293333
12.08.2016 2:45	0,595613333
12.08.2016 3:15	0,329246667
12.08.2016 3:45	0,706526667
12.08.2016 4:15	0,685566667
12.08.2016 4:45	0,682073333
12.08.2016 5:15	0,653253333
12.08.2016 5:45	0,6026
12.08.2016 6:15	0,524873333
12.08.2016 6:45	0,365926667
12.08.2016 7:15	0,711766667
12.08.2016 7:45	0,014846667
12.08.2016 8:15	0,303046667
12.08.2016 8:45	0,705653333
12.08.2016 9:15	0,39562
12.08.2016 9:45	0,406973333
12.08.2016 10:15	0,672466667
12.08.2016 10:45	0,177286667
12.08.2016 11:15	0,448893333
12.08.2016 11:45	0,47684
12.08.2016 12:15	0,475966667
12.08.2016 12:45	0,168553333
12.08.2016 13:15	0,40348
12.08.2016 13:45	0,164186667
12.08.2016 14:15	0,509153333
12.08.2016 14:45	0,17816
12.08.2016 15:15	0,501293333
12.08.2016 15:45	0,49256
12.08.2016 16:15	0,46374
12.08.2016 16:45	0,507406667
12.08.2016 17:15	0,23318
12.08.2016 17:45	0,608713333
12.08.2016 18:15	0,731853333
12.08.2016 18:45	0,248026667
12.08.2016 19:15	0,265493333
12.08.2016 19:45	0,792986667
12.08.2016 20:15	0,88032
12.08.2016 20:45	0,28296
12.08.2016 21:15	0,824426667
12.08.2016 21:45	0,255013333
12.08.2016 22:15	0,47815
12.08.2016 22:45	0,354573333
12.08.2016 23:15	0,582513333
12.08.2016 23:45	0,386013333
13.08.2016 0:15	1,060226667
13.08.2016 0:45	0,42182
13.08.2016 1:15	0,680326667
13.08.2016 1:45	0,910886667
13.08.2016 2:15	0,70478
13.08.2016 2:45	0,490813333
13.08.2016 3:15	0,836653333
13.08.2016 3:45	0,520506667
13.08.2016 4:15	0,41134
13.08.2016 4:45	0,9432
13.08.2016 5:15	0,17816
13.08.2016 5:45	0,62094
13.08.2016 6:15	0,965033333
13.08.2016 6:45	0,854993333
13.08.2016 7:15	0,883813333
13.08.2016 7:45	0,819186667
13.08.2016 8:15	0,630546667
13.08.2016 8:45	0,470726667
13.08.2016 9:15	0,29868
13.08.2016 9:45	0,551073333
13.08.2016 10:15	0,32226
13.08.2016 10:45	0,661113333
13.08.2016 11:15	0,771153333
13.08.2016 11:45	0,561553333
13.08.2016 12:15	0,50304
13.08.2016 12:45	0,460246667
13.08.2016 13:15	0,572906667
13.08.2016 13:45	0,32226
13.08.2016 14:15	0,619193333
13.08.2016 14:45	0,598233333
13.08.2016 15:15	0,498673333
13.08.2016 15:45	0,139733333
13.08.2016 16:15	0,4585
13.08.2016 16:45	0,512646667
13.08.2016 17:15	0,434046667
13.08.2016 17:45	0,420073333
13.08.2016 18:15	0,524873333
13.08.2016 18:45	0
13.08.2016 19:15	0,3799
13.08.2016 19:45	0,310033333
13.08.2016 20:15	0,67596
13.08.2016 20:45	0,36156
13.08.2016 21:15	0,381646667
13.08.2016 21:45	0,396493333
13.08.2016 22:15	0,690806667
13.08.2016 22:45	0,69168
13.08.2016 23:15	0,532733333
13.08.2016 23:45	0,522253333
14.08.2016 0:15	0,281213333
14.08.2016 0:45	0,590373333
14.08.2016 1:15	0,25152
14.08.2016 1:45	0,530986667
14.08.2016 2:15	0,4847
14.08.2016 2:45	0,737966667
14.08.2016 3:15	0,45064
14.08.2016 3:45	0,459373333
14.08.2016 4:15	0,528366667
14.08.2016 4:45	0,729233333
14.08.2016 5:15	0,494306667
14.08.2016 5:45	0,438413333
14.08.2016 6:15	0,362433333
14.08.2016 6:45	0
14.08.2016 7:15	1,051493333
14.08.2016 7:45	0,601726667
14.08.2016 8:15	0,472473333
14.08.2016 8:45	0,45588
14.08.2016 9:15	0,590373333
14.08.2016 9:45	0,5764
14.08.2016 10:15	0,664606667
14.08.2016 10:45	0,50042
14.08.2016 11:15	0,74408
14.08.2016 11:45	0,283833333
14.08.2016 12:15	0,368546667
14.08.2016 12:45	0,46898
14.08.2016 13:15	0,239293333
14.08.2016 13:45	0,53186
14.08.2016 14:15	0,370293333
14.08.2016 14:45	0,524
14.08.2016 15:15	0,21222
14.08.2016 15:45	0,349333333
14.08.2016 16:15	0,244533333
14.08.2016 16:45	0,426186667
14.08.2016 17:15	0,491686667
14.08.2016 17:45	0,365053333
14.08.2016 18:15	0,682073333
14.08.2016 18:45	0,50566
14.08.2016 19:15	0,45588
14.08.2016 19:45	0,506533333
14.08.2016 20:15	0,546706667
14.08.2016 20:45	0,39824
14.08.2016 21:15	0,179906667
14.08.2016 21:45	0,412213333
14.08.2016 22:15	0,40872
14.08.2016 22:45	0,50828
14.08.2016 23:15	0,41134
14.08.2016 23:45	0,803466667
15.08.2016 0:15	0,56592
15.08.2016 0:45	0,229686667
15.08.2016 1:15	0,579893333
15.08.2016 1:45	0,441906667
15.08.2016 2:15	0,50304
15.08.2016 2:45	0,349333333
15.08.2016 3:15	0,68906
15.08.2016 3:45	0,140606667
15.08.2016 4:15	0,511773333
15.08.2016 4:45	0,339726667
15.08.2016 5:15	0,50828
15.08.2016 5:45	0,506533333
15.08.2016 6:15	0,417453333
15.08.2016 6:45	0,289946667
15.08.2016 7:15	0,239293333
15.08.2016 7:45	0,502166667
15.08.2016 8:15	0,575526667
15.08.2016 8:45	0,59736
15.08.2016 9:15	0,517013333
15.08.2016 9:45	0,659366667
15.08.2016 10:15	0,748446667
15.08.2016 10:45	0,561553333
15.08.2016 11:15	0,089953333
15.08.2016 11:45	0,423566667
15.08.2016 12:15	0,544086667
15.08.2016 12:45	0,289946667
15.08.2016 13:15	0,268113333
15.08.2016 13:45	0,753686667
15.08.2016 14:15	0,786873333
15.08.2016 14:45	0,46636
15.08.2016 15:15	0,574653333
15.08.2016 15:45	0,559806667
15.08.2016 16:15	0,351953333
15.08.2016 16:45	0,399113333
15.08.2016 17:15	0,580766667
15.08.2016 17:45	0,143226667
15.08.2016 18:15	0,45326
15.08.2016 18:45	0,650633333
15.08.2016 19:15	0,34584
15.08.2016 19:45	0,56592
15.08.2016 20:15	0,561553333
15.08.2016 20:45	0,77552
15.08.2016 21:15	0,457626667
15.08.2016 21:45	0,40872
15.08.2016 22:15	0,399986667
15.08.2016 22:45	0,679453333
15.08.2016 23:15	0,456753333
15.08.2016 23:45	0,268986667
16.08.2016 0:15	0,344093333
16.08.2016 0:45	0,412213333
16.08.2016 1:15	0,25152
16.08.2016 1:45	0,724866667
16.08.2016 2:15	0,3537
16.08.2016 2:45	0,54496
16.08.2016 3:15	0,428806667
16.08.2016 3:45	0,305666667
16.08.2016 4:15	0,40872
16.08.2016 4:45	0,448893333
16.08.2016 5:15	0,56068
16.08.2016 5:45	0,393
16.08.2016 6:15	0,266366667
16.08.2016 6:45	0,461993333
16.08.2016 7:15	0,338853333
16.08.2016 7:45	0,321386667
16.08.2016 8:15	0,380773333
16.08.2016 8:45	0,603473333
16.08.2016 9:15	0,641026667
